Manufacturer,MFR Part #,Product Description,Retail / MSRP,Dealer Actual Cost,Dealers Discount from list,Proposed GSA Price (w/o IFF fee) ,GSA Discount % from List,Proposed GSA Price (with IFF of .75%),Country of Origin,Warranty
Ortronics,P1DA6BPAZAZ076H,"JMPR,DX,LC(PC)-LC(PC),76.5F",$137.84 ,$68.92 ,50%,$84.68 ,39%,$84.05 ,US,1 Year
Ortronics,P1DA6BPAZAZ076M,"JMPR,DX,LC(PC)-LC(PC),76M",$350.82 ,$175.41 ,50%,$215.53 ,39%,$213.91 ,US,1 Year
Ortronics,P1DA6BPAZAZ077F,"JMPR,DX,LC(PC)-LC(PC),77F",$137.32 ,$68.66 ,50%,$84.36 ,39%,$83.73 ,US,1 Year
Ortronics,P1DA6BPAZAZ077H,"JMPR,DX,LC(PC)-LC(PC),77.5F",$138.88 ,$69.44 ,50%,$85.32 ,39%,$84.68 ,US,1 Year
Ortronics,P1DA6BPAZAZ077M,"JMPR,DX,LC(PC)-LC(PC),77M",$354.18 ,$177.09 ,50%,$217.60 ,39%,$215.96 ,US,1 Year
Ortronics,P1DA6BPAZAZ078F,"JMPR,DX,LC(PC)-LC(PC),78F",$138.36 ,$69.18 ,50%,$85.00 ,39%,$84.37 ,US,1 Year
Ortronics,P1DA6BPAZAZ078H,"JMPR,DX,LC(PC)-LC(PC),78.5F",$139.90 ,$69.95 ,50%,$85.95 ,39%,$85.30 ,US,1 Year
Ortronics,P1DA6BPAZAZ078M,"JMPR,DX,LC(PC)-LC(PC),78M",$357.56 ,$178.78 ,50%,$219.67 ,39%,$218.02 ,US,1 Year
Ortronics,P1DA6BPAZAZ079F,"JMPR,DX,LC(PC)-LC(PC),79F",$139.38 ,$69.69 ,50%,$85.63 ,39%,$84.99 ,US,1 Year
Ortronics,P1DA6BPAZAZ079H,"JMPR,DX,LC(PC)-LC(PC),79.5F",$140.92 ,$70.46 ,50%,$86.58 ,39%,$85.93 ,US,1 Year
Ortronics,P1DA6BPAZAZ079M,"JMPR,DX,LC(PC)-LC(PC),79M",$360.94 ,$180.47 ,50%,$221.75 ,39%,$220.09 ,US,1 Year
Ortronics,P1DA6BPAZAZ080F,"JMPR,DX,LC(PC)-LC(PC),80F",$140.42 ,$70.21 ,50%,$86.27 ,39%,$85.62 ,US,1 Year
Ortronics,P1DA6BPAZAZ080H,"JMPR,DX,LC(PC)-LC(PC),80.5F",$141.96 ,$70.98 ,50%,$87.22 ,39%,$86.56 ,US,1 Year
Ortronics,P1DA6BPAZAZ080M,"JMPR,DX,LC(PC)-LC(PC),80M",$364.30 ,$182.15 ,50%,$223.81 ,39%,$222.13 ,US,1 Year
Ortronics,P1DA6BPAZAZ081F,"JMPR,DX,LC(PC)-LC(PC),81F",$141.44 ,$70.72 ,50%,$86.90 ,39%,$86.24 ,US,1 Year
Ortronics,P1DA6BPAZAZ081H,"JMPR,DX,LC(PC)-LC(PC),81.5F",$142.98 ,$71.49 ,50%,$87.84 ,39%,$87.18 ,US,1 Year
Ortronics,P1DA6BPAZAZ081M,"JMPR,DX,LC(PC)-LC(PC),81M",$367.68 ,$183.84 ,50%,$225.89 ,39%,$224.20 ,US,1 Year
Ortronics,P1DA6BPAZAZ082F,"JMPR,DX,LC(PC)-LC(PC),82F",$142.48 ,$71.24 ,50%,$87.53 ,39%,$86.88 ,US,1 Year
Ortronics,P1DA6BPAZAZ082H,"JMPR,DX,LC(PC)-LC(PC),82.5F",$144.02 ,$72.01 ,50%,$88.48 ,39%,$87.82 ,US,1 Year
Ortronics,P1DA6BPAZAZ082M,"JMPR,DX,LC(PC)-LC(PC),82M",$371.06 ,$185.53 ,50%,$227.97 ,39%,$226.26 ,US,1 Year
Ortronics,P1DA6BPAZAZ083F,"JMPR,DX,LC(PC)-LC(PC),83F",$143.50 ,$71.75 ,50%,$88.16 ,39%,$87.50 ,US,1 Year
Ortronics,P1DA6BPAZAZ083H,"JMPR,DX,LC(PC)-LC(PC),83.5F",$145.04 ,$72.52 ,50%,$89.11 ,39%,$88.44 ,US,1 Year
Ortronics,P1DA6BPAZAZ083M,"JMPR,DX,LC(PC)-LC(PC),83M",$374.44 ,$187.22 ,50%,$230.04 ,39%,$228.32 ,US,1 Year
Ortronics,P1DA6BPAZAZ084F,"JMPR,DX,LC(PC)-LC(PC),84F",$144.52 ,$72.26 ,50%,$88.79 ,39%,$88.12 ,US,1 Year
Ortronics,P1DA6BPAZAZ084H,"JMPR,DX,LC(PC)-LC(PC),84.5F",$146.06 ,$73.03 ,50%,$89.73 ,39%,$89.06 ,US,1 Year
Ortronics,P1DA6BPAZAZ084M,"JMPR,DX,LC(PC)-LC(PC),84M",$377.80 ,$188.90 ,50%,$232.11 ,39%,$230.37 ,US,1 Year
Ortronics,P1DA6BPAZAZ085F,"JMPR,DX,LC(PC)-LC(PC),85F",$145.56 ,$72.78 ,50%,$89.43 ,39%,$88.76 ,US,1 Year
Ortronics,P1DA6BPAZAZ085H,"JMPR,DX,LC(PC)-LC(PC),85.5F",$147.10 ,$73.55 ,50%,$90.37 ,39%,$89.70 ,US,1 Year
Ortronics,P1DA6BPAZAZ085M,"JMPR,DX,LC(PC)-LC(PC),85M",$381.18 ,$190.59 ,50%,$234.18 ,39%,$232.43 ,US,1 Year
Ortronics,P1DA6BPAZAZ086F,"JMPR,DX,LC(PC)-LC(PC),86F",$146.58 ,$73.29 ,50%,$90.05 ,39%,$89.38 ,US,1 Year
Ortronics,P1DA6BPAZAZ086H,"JMPR,DX,LC(PC)-LC(PC),86.5F",$148.12 ,$74.06 ,50%,$91.00 ,39%,$90.32 ,US,1 Year
Ortronics,P1DA6BPAZAZ086M,"JMPR,DX,LC(PC)-LC(PC),86M",$384.56 ,$192.28 ,50%,$236.26 ,39%,$234.49 ,US,1 Year
Ortronics,P1DA6BPAZAZ087F,"JMPR,DX,LC(PC)-LC(PC),87F",$147.62 ,$73.81 ,50%,$90.69 ,39%,$90.01 ,US,1 Year
Ortronics,P1DA6BPAZAZ087H,"JMPR,DX,LC(PC)-LC(PC),87.5F",$149.16 ,$74.58 ,50%,$91.64 ,39%,$90.95 ,US,1 Year
Ortronics,P1DA6BPAZAZ087M,"JMPR,DX,LC(PC)-LC(PC),87M",$387.92 ,$193.96 ,50%,$238.32 ,39%,$236.54 ,US,1 Year
Ortronics,P1DA6BPAZAZ088F,"JMPR,DX,LC(PC)-LC(PC),88F",$148.64 ,$74.32 ,50%,$91.32 ,39%,$90.63 ,US,1 Year
Ortronics,P1DA6BPAZAZ088H,"JMPR,DX,LC(PC)-LC(PC),88.5F",$150.18 ,$75.09 ,50%,$92.27 ,39%,$91.57 ,US,1 Year
Ortronics,P1DA6BPAZAZ088M,"JMPR,DX,LC(PC)-LC(PC),88M",$391.30 ,$195.65 ,50%,$240.40 ,39%,$238.60 ,US,1 Year
Ortronics,P1DA6BPAZAZ089F,"JMPR,DX,LC(PC)-LC(PC),89F",$149.66 ,$74.83 ,50%,$91.95 ,39%,$91.26 ,US,1 Year
Ortronics,P1DA6BPAZAZ089H,"JMPR,DX,LC(PC)-LC(PC),89.5F",$151.22 ,$75.61 ,50%,$92.90 ,39%,$92.21 ,US,1 Year
Ortronics,P1DA6BPAZAZ089M,"JMPR,DX,LC(PC)-LC(PC),89M",$394.68 ,$197.34 ,50%,$242.48 ,39%,$240.66 ,US,1 Year
Ortronics,P1DA6BPAZAZ090F,"JMPR,DX,LC(PC)-LC(PC),90F",$150.70 ,$75.35 ,50%,$92.58 ,39%,$91.89 ,US,1 Year
Ortronics,P1DA6BPAZAZ090H,"JMPR,DX,LC(PC)-LC(PC),90.5F",$152.24 ,$76.12 ,50%,$93.53 ,39%,$92.83 ,US,1 Year
Ortronics,P1DA6BPAZAZ090M,"JMPR,DX,LC(PC)-LC(PC),90M",$398.04 ,$199.02 ,50%,$244.54 ,39%,$242.71 ,US,1 Year
Ortronics,P1DA6BPAZAZ091F,"JMPR,DX,LC(PC)-LC(PC),91F",$151.72 ,$75.86 ,50%,$93.21 ,39%,$92.51 ,US,1 Year
Ortronics,P1DA6BPAZAZ091H,"JMPR,DX,LC(PC)-LC(PC),91.5F",$153.26 ,$76.63 ,50%,$94.16 ,39%,$93.45 ,US,1 Year
Ortronics,P1DA6BPAZAZ091M,"JMPR,DX,LC(PC)-LC(PC),91M",$401.42 ,$200.71 ,50%,$246.62 ,39%,$244.77 ,US,1 Year
Ortronics,P1DA6BPAZAZ092F,"JMPR,DX,LC(PC)-LC(PC),92F",$152.76 ,$76.38 ,50%,$93.85 ,39%,$93.15 ,US,1 Year
Ortronics,P1DA6BPAZAZ092H,"JMPR,DX,LC(PC)-LC(PC),92.5F",$154.30 ,$77.15 ,50%,$94.80 ,39%,$94.09 ,US,1 Year
Ortronics,P1DA6BPAZAZ092M,"JMPR,DX,LC(PC)-LC(PC),92M",$404.80 ,$202.40 ,50%,$248.69 ,39%,$246.83 ,US,1 Year
Ortronics,P1DA6BPAZAZ093F,"JMPR,DX,LC(PC)-LC(PC),93F",$153.78 ,$76.89 ,50%,$94.48 ,39%,$93.77 ,US,1 Year
Ortronics,P1DA6BPAZAZ093H,"JMPR,DX,LC(PC)-LC(PC),93.5F",$155.32 ,$77.66 ,50%,$95.42 ,39%,$94.71 ,US,1 Year
Ortronics,P1DA6BPAZAZ093M,"JMPR,DX,LC(PC)-LC(PC),93M",$408.18 ,$204.09 ,50%,$250.77 ,39%,$248.89 ,US,1 Year
Ortronics,P1DA6BPAZAZ094F,"JMPR,DX,LC(PC)-LC(PC),94F",$154.82 ,$77.41 ,50%,$95.12 ,39%,$94.40 ,US,1 Year
Ortronics,P1DA6BPAZAZ094H,"JMPR,DX,LC(PC)-LC(PC),94.5F",$156.36 ,$78.18 ,50%,$96.06 ,39%,$95.34 ,US,1 Year
Ortronics,P1DA6BPAZAZ094M,"JMPR,DX,LC(PC)-LC(PC),94M",$411.54 ,$205.77 ,50%,$252.84 ,39%,$250.94 ,US,1 Year
Ortronics,P1DA6BPAZAZ095F,"JMPR,DX,LC(PC)-LC(PC),95F",$155.84 ,$77.92 ,50%,$95.74 ,39%,$95.02 ,US,1 Year
Ortronics,P1DA6BPAZAZ095H,"JMPR,DX,LC(PC)-LC(PC),95.5F",$157.38 ,$78.69 ,50%,$96.69 ,39%,$95.96 ,US,1 Year
Ortronics,P1DA6BPAZAZ095M,"JMPR,DX,LC(PC)-LC(PC),95M",$414.92 ,$207.46 ,50%,$254.91 ,39%,$253.00 ,US,1 Year
Ortronics,P1DA6BPAZAZ096F,"JMPR,DX,LC(PC)-LC(PC),96F",$156.86 ,$78.43 ,50%,$96.37 ,39%,$95.65 ,US,1 Year
Ortronics,P1DA6BPAZAZ096H,"JMPR,DX,LC(PC)-LC(PC),96.5F",$158.42 ,$79.21 ,50%,$97.33 ,39%,$96.60 ,US,1 Year
Ortronics,P1DA6BPAZAZ096M,"JMPR,DX,LC(PC)-LC(PC),96M",$418.30 ,$209.15 ,50%,$256.99 ,39%,$255.06 ,US,1 Year
Ortronics,P1DA6BPAZAZ097F,"JMPR,DX,LC(PC)-LC(PC),97F",$157.90 ,$78.95 ,50%,$97.01 ,39%,$96.28 ,US,1 Year
Ortronics,P1DA6BPAZAZ097H,"JMPR,DX,LC(PC)-LC(PC),97.5F",$159.44 ,$79.72 ,50%,$97.95 ,39%,$97.22 ,US,1 Year
Ortronics,P1DA6BPAZAZ097M,"JMPR,DX,LC(PC)-LC(PC),97M",$421.66 ,$210.83 ,50%,$259.05 ,39%,$257.11 ,US,1 Year
Ortronics,P1DA6BPAZAZ098F,"JMPR,DX,LC(PC)-LC(PC),98F",$158.92 ,$79.46 ,50%,$97.63 ,39%,$96.90 ,US,1 Year
Ortronics,P1DA6BPAZAZ098H,"JMPR,DX,LC(PC)-LC(PC),98.5F",$160.46 ,$80.23 ,50%,$98.58 ,39%,$97.84 ,US,1 Year
Ortronics,P1DA6BPAZAZ098M,"JMPR,DX,LC(PC)-LC(PC),98M",$425.04 ,$212.52 ,50%,$261.13 ,39%,$259.17 ,US,1 Year
Ortronics,P1DA6BPAZAZ099F,"JMPR,DX,LC(PC)-LC(PC),99F",$159.96 ,$79.98 ,50%,$98.27 ,39%,$97.54 ,US,1 Year
Ortronics,P1DA6BPAZAZ099H,"JMPR,DX,LC(PC)-LC(PC),99.5F",$161.50 ,$80.75 ,50%,$99.22 ,39%,$98.48 ,US,1 Year
Ortronics,P1DA6BPAZAZ099M,"JMPR,DX,LC(PC)-LC(PC),99M",$428.42 ,$214.21 ,50%,$263.21 ,39%,$261.23 ,US,1 Year
Ortronics,P1DA6BPAZAZ100F,"JMPR,DX,LC(PC)-LC(PC),100F",$160.98 ,$80.49 ,50%,$98.90 ,39%,$98.16 ,US,1 Year
Ortronics,P1DA6BPAZAZ100M,"JMPR,DX,LC(PC)-LC(PC),100M",$431.80 ,$215.90 ,50%,$265.28 ,39%,$263.29 ,US,1 Year
Ortronics,P1DC2IPSZSZ010M,"JMPR,DX,LC(UPC)-LC(UPC),10M",$115.64 ,$57.82 ,50%,$71.05 ,39%,$70.51 ,US,1 Year
Ortronics,P1DC2IPSZSZ015M,"JMPR,DX,LC(UPC)-LC(UPC),15M",$142.36 ,$71.18 ,50%,$87.46 ,39%,$86.80 ,US,1 Year
Ortronics,P1DC2IPSZSZ020M,"JMPR,DX,LC(UPC)-LC(UPC),20M",$154.82 ,$77.41 ,50%,$95.12 ,39%,$94.40 ,US,1 Year
Ortronics,P1DC2IPSZSZ025M,"JMPR,DX,LC(UPC)-LC(UPC),25M",$167.28 ,$83.64 ,50%,$102.77 ,39%,$102.00 ,US,1 Year
Ortronics,P1DC2IPSZSZ030M,"JMPR,DX,LC(UPC)-LC(UPC),30M",$179.74 ,$89.87 ,50%,$110.43 ,39%,$109.60 ,US,1 Year
Ortronics,P1DC2IPSZSZ035M,"JMPR,DX,LC(UPC)-LC(UPC),35M",$228.44 ,$114.22 ,50%,$140.35 ,39%,$139.29 ,US,1 Year
Ortronics,P1DC2IRQZQZ001M,"JMPR,DX,ST(UPC)-ST(UPC),1M",$75.40 ,$37.70 ,50%,$46.32 ,39%,$45.98 ,CN,1 Year
Ortronics,P1DC2IRQZQZ003M,"JMPR,DX,ST(UPC)-ST(UPC),3M",$79.56 ,$39.78 ,50%,$48.88 ,39%,$48.51 ,CN,1 Year
Ortronics,P1DC2IRQZQZ004M,"JMPR,DX,ST(UPC)-ST(UPC),4M",$81.64 ,$40.82 ,50%,$50.16 ,39%,$49.78 ,CN,1 Year
Ortronics,P1DC2IRQZQZ005M,"JMPR,DX,ST(UPC)-ST(UPC),5M",$83.70 ,$41.85 ,50%,$51.42 ,39%,$51.04 ,CN,1 Year
Ortronics,P1DC2IRQZQZ007M,"JMPR,DX,ST(UPC)-ST(UPC),7M",$87.86 ,$43.93 ,50%,$53.98 ,39%,$53.57 ,CN,1 Year
Ortronics,P1DC2IRQZQZ008M,"JMPR,DX,ST(UPC)-ST(UPC),8M",$89.94 ,$44.97 ,50%,$55.26 ,39%,$54.84 ,CN,1 Year
Ortronics,P1DC2IRQZQZ010F,"JMPR,DX,ST(UPC)-ST(UPC),10F",$79.66 ,$39.83 ,50%,$48.94 ,39%,$48.57 ,CN,1 Year
Ortronics,P1DC2IRQZQZ010M,"JMPR,DX,ST(UPC)-ST(UPC),10M",$94.08 ,$47.04 ,50%,$57.80 ,39%,$57.37 ,CN,1 Year
Ortronics,P1DC2IRQZQZ013M,"JMPR,DX,ST(UPC)-ST(UPC),13M",$114.60 ,$57.30 ,50%,$70.41 ,39%,$69.88 ,CN,1 Year
Ortronics,P1DC2IRQZQZ015M,"JMPR,DX,ST(UPC)-ST(UPC),15M",$118.74 ,$59.37 ,50%,$72.95 ,39%,$72.40 ,CN,1 Year
Ortronics,P1DC2IRQZQZ019M,"JMPR,DX,ST(UPC)-ST(UPC),19M",$127.06 ,$63.53 ,50%,$78.06 ,39%,$77.48 ,CN,1 Year
Ortronics,P1DC2IRQZQZ022M,"JMPR,DX,ST(UPC)-ST(UPC),22M",$133.28 ,$66.64 ,50%,$81.88 ,39%,$81.27 ,CN,1 Year
Ortronics,P1DC2IRQZQZ025M,"JMPR,DX,ST(UPC)-ST(UPC),25M",$139.52 ,$69.76 ,50%,$85.72 ,39%,$85.07 ,CN,1 Year
Ortronics,P1DC2IRQZQZ046M,"JMPR,DX,ST(UPC)-ST(UPC),46M",$219.34 ,$109.67 ,50%,$134.75 ,39%,$133.74 ,CN,1 Year
Ortronics,P1DC2IRQZQZ061M,"JMPR,DX,ST(UPC)-ST(UPC),61M",$250.50 ,$125.25 ,50%,$153.90 ,39%,$152.74 ,CN,1 Year
Ortronics,P1DC2IRQZRZ001F,"JMPR,DX,ST(UPC)-SC(UPC),1F",$80.20 ,$40.10 ,50%,$49.27 ,39%,$48.90 ,CN,1 Year
Ortronics,P1DC2IRQZRZ001M,"JMPR,DX,ST(UPC)-SC(UPC),1M",$81.66 ,$40.83 ,50%,$50.17 ,39%,$49.79 ,CN,1 Year
Ortronics,P1DC2IRQZRZ002M,"JMPR,DX,ST(UPC)-SC(UPC),2M",$83.72 ,$41.86 ,50%,$51.43 ,39%,$51.05 ,CN,1 Year
Ortronics,P1DC2IRQZRZ003F,"JMPR,DX,ST(UPC)-SC(UPC),3F",$81.48 ,$40.74 ,50%,$50.06 ,39%,$49.68 ,CN,1 Year
Ortronics,P1DC2IRQZRZ003M,"JMPR,DX,ST(UPC)-SC(UPC),3M",$85.80 ,$42.90 ,50%,$52.71 ,39%,$52.32 ,CN,1 Year
Ortronics,P1DC2IRQZRZ004M,"JMPR,DX,ST(UPC)-SC(UPC),4M",$87.88 ,$43.94 ,50%,$53.99 ,39%,$53.59 ,CN,1 Year
Ortronics,P1DC2IRQZRZ005F,"JMPR,DX,ST(UPC)-SC(UPC),5F",$82.74 ,$41.37 ,50%,$50.83 ,39%,$50.45 ,CN,1 Year
Ortronics,P1DC2IRQZRZ005M,"JMPR,DX,ST(UPC)-SC(UPC),5M",$89.96 ,$44.98 ,50%,$55.27 ,39%,$54.85 ,CN,1 Year
Ortronics,P1DC2IRQZRZ007M,"JMPR,DX,ST(UPC)-SC(UPC),7M",$94.12 ,$47.06 ,50%,$57.82 ,39%,$57.39 ,CN,1 Year
Ortronics,P1DC2IRQZRZ010F,"JMPR,DX,ST(UPC)-SC(UPC),10F",$85.90 ,$42.95 ,50%,$52.77 ,39%,$52.38 ,CN,1 Year
Ortronics,P1DC2IRQZRZ010M,"JMPR,DX,ST(UPC)-SC(UPC),10M",$100.34 ,$50.17 ,50%,$61.65 ,39%,$61.18 ,CN,1 Year
Ortronics,P1DC2IRQZRZ012M,"JMPR,DX,ST(UPC)-SC(UPC),12M",$118.76 ,$59.38 ,50%,$72.96 ,39%,$72.41 ,CN,1 Year
Ortronics,P1DC2IRQZRZ015M,"JMPR,DX,ST(UPC)-SC(UPC),15M",$125.00 ,$62.50 ,50%,$76.80 ,39%,$76.22 ,CN,1 Year
Ortronics,P1DC2IRQZRZ016F,"JMPR,DX,ST(UPC)-SC(UPC),16F",$89.70 ,$44.85 ,50%,$55.11 ,39%,$54.70 ,CN,1 Year
Ortronics,P1DC2IRQZRZ016M,"JMPR,DX,ST(UPC)-SC(UPC),16M",$127.08 ,$63.54 ,50%,$78.07 ,39%,$77.49 ,CN,1 Year
Ortronics,P1DC2IRQZRZ022M,"JMPR,DX,ST(UPC)-SC(UPC),22M",$139.54 ,$69.77 ,50%,$85.73 ,39%,$85.09 ,CN,1 Year
Ortronics,P1DC2IRQZRZ025F,"JMPR,DX,ST(UPC)-SC(UPC),25F",$95.40 ,$47.70 ,50%,$58.61 ,39%,$58.17 ,CN,1 Year
Ortronics,P1DC2IRQZRZ030M,"JMPR,DX,ST(UPC)-SC(UPC),30M",$156.14 ,$78.07 ,50%,$95.93 ,39%,$95.21 ,CN,1 Year
Ortronics,P1DC2IRQZRZ046M,"JMPR,DX,ST(UPC)-SC(UPC),46M",$225.60 ,$112.80 ,50%,$138.60 ,39%,$137.56 ,CN,1 Year
Ortronics,P1DC2IRQZRZ050F,"JMPR,DX,ST(UPC)-SC(UPC),50F",$125.50 ,$62.75 ,50%,$77.10 ,39%,$76.52 ,CN,1 Year
Ortronics,P1DC2IRQZRZ061M,"JMPR,DX,ST(UPC)-SC(UPC),61M",$256.74 ,$128.37 ,50%,$157.73 ,39%,$156.55 ,CN,1 Year
Ortronics,P1DC2IRQZRZ100F,"JMPR,DX,ST(UPC)-SC(UPC),100F",$157.14 ,$78.57 ,50%,$96.54 ,39%,$95.82 ,CN,1 Year
Ortronics,P1DC2IRQZSZ001M,"JMPR,DX,ST(UPC)-LC(UPC),1M",$84.10 ,$42.05 ,50%,$51.67 ,39%,$51.28 ,CN,1 Year
Ortronics,P1DC2IRQZSZ002M,"JMPR,DX,ST(UPC)-LC(UPC),2M",$86.18 ,$43.09 ,50%,$52.95 ,39%,$52.55 ,CN,1 Year
Ortronics,P1DC2IRQZSZ003M,"JMPR,DX,ST(UPC)-LC(UPC),3M",$88.26 ,$44.13 ,50%,$54.22 ,39%,$53.82 ,CN,1 Year
Ortronics,P1DC2IRQZSZ005M,"JMPR,DX,ST(UPC)-LC(UPC),5M",$92.40 ,$46.20 ,50%,$56.77 ,39%,$56.34 ,CN,1 Year
Ortronics,P1DC2IRQZSZ006M,"JMPR,DX,ST(UPC)-LC(UPC),6M",$94.48 ,$47.24 ,50%,$58.05 ,39%,$57.61 ,CN,1 Year
Ortronics,P1DC2IRQZSZ007M,"JMPR,DX,ST(UPC)-LC(UPC),7M",$96.56 ,$48.28 ,50%,$59.32 ,39%,$58.88 ,CN,1 Year
Ortronics,P1DC2IRQZSZ008M,"JMPR,DX,ST(UPC)-LC(UPC),8M",$98.64 ,$49.32 ,50%,$60.60 ,39%,$60.15 ,CN,1 Year
Ortronics,P1DC2IRQZSZ010M,"JMPR,DX,ST(UPC)-LC(UPC),10M",$102.78 ,$51.39 ,50%,$63.14 ,39%,$62.67 ,CN,1 Year
Ortronics,P1DC2IRQZSZ012M,"JMPR,DX,ST(UPC)-LC(UPC),12M",$121.22 ,$60.61 ,50%,$74.47 ,39%,$73.91 ,CN,1 Year
Ortronics,P1DC2IRQZSZ015M,"JMPR,DX,ST(UPC)-LC(UPC),15M",$127.44 ,$63.72 ,50%,$78.29 ,39%,$77.71 ,CN,1 Year
Ortronics,P1DC2IRRZRZ000H,"JMPR,DX,SC(UPC)-SC(UPC),0.5F",$86.80 ,$43.40 ,50%,$53.33 ,39%,$52.93 ,US,1 Year
Ortronics,P1DC2IRRZRZ001F,"JMPR,DX,SC(UPC)-SC(UPC),1F",$86.48 ,$43.24 ,50%,$53.13 ,39%,$52.73 ,US,1 Year
Ortronics,P1DC2IRRZRZ001H,"JMPR,DX,SC(UPC)-SC(UPC),1.5F",$87.44 ,$43.72 ,50%,$53.72 ,39%,$53.32 ,US,1 Year
Ortronics,P1DC2IRRZRZ001M,"JMPR,DX,SC(UPC)-SC(UPC),1M",$87.92 ,$43.96 ,50%,$54.01 ,39%,$53.61 ,CN,1 Year
Ortronics,P1DC2IRRZRZ002F,"JMPR,DX,SC(UPC)-SC(UPC),2F",$87.12 ,$43.56 ,50%,$53.52 ,39%,$53.12 ,US,1 Year
Ortronics,P1DC2IRRZRZ002H,"JMPR,DX,SC(UPC)-SC(UPC),2.5F",$88.06 ,$44.03 ,50%,$54.10 ,39%,$53.70 ,US,1 Year
Ortronics,P1DC2IRRZRZ002M,"JMPR,DX,SC(UPC)-SC(UPC),2M",$90.00 ,$45.00 ,50%,$55.29 ,39%,$54.88 ,CN,1 Year
Ortronics,P1DC2IRRZRZ003F,"JMPR,DX,SC(UPC)-SC(UPC),3F",$87.74 ,$43.87 ,50%,$53.90 ,39%,$53.50 ,US,1 Year
Ortronics,P1DC2IRRZRZ003H,"JMPR,DX,SC(UPC)-SC(UPC),3.5F",$88.70 ,$44.35 ,50%,$54.49 ,39%,$54.09 ,US,1 Year
Ortronics,P1DC2IRRZRZ003M,"JMPR,DX,SC(UPC)-SC(UPC),3M",$92.08 ,$46.04 ,50%,$56.57 ,39%,$56.15 ,CN,1 Year
Ortronics,P1DC2IRRZRZ004F,"JMPR,DX,SC(UPC)-SC(UPC),4F",$88.38 ,$44.19 ,50%,$54.30 ,39%,$53.89 ,US,1 Year
Ortronics,P1DC2IRRZRZ004H,"JMPR,DX,SC(UPC)-SC(UPC),4.5F",$89.34 ,$44.67 ,50%,$54.89 ,39%,$54.48 ,US,1 Year
Ortronics,P1DC2IRRZRZ004M,"JMPR,DX,SC(UPC)-SC(UPC),4M",$94.16 ,$47.08 ,50%,$57.85 ,39%,$57.41 ,US,1 Year
Ortronics,P1DC2IRRZRZ005F,"JMPR,DX,SC(UPC)-SC(UPC),5F",$89.02 ,$44.51 ,50%,$54.69 ,39%,$54.28 ,US,1 Year
Ortronics,P1DC2IRRZRZ005H,"JMPR,DX,SC(UPC)-SC(UPC),5.5F",$89.96 ,$44.98 ,50%,$55.27 ,39%,$54.85 ,US,1 Year
Ortronics,P1DC2IRRZRZ005M,"JMPR,DX,SC(UPC)-SC(UPC),5M",$96.24 ,$48.12 ,50%,$59.13 ,39%,$58.68 ,US,1 Year
Ortronics,P1DC2IRRZRZ006F,"JMPR,DX,SC(UPC)-SC(UPC),6F",$89.64 ,$44.82 ,50%,$55.07 ,39%,$54.66 ,US,1 Year
Ortronics,P1DC2IRRZRZ006H,"JMPR,DX,SC(UPC)-SC(UPC),6.5F",$90.60 ,$45.30 ,50%,$55.66 ,39%,$55.24 ,US,1 Year
Ortronics,P1DC2IRRZRZ006M,"JMPR,DX,SC(UPC)-SC(UPC),6M",$98.30 ,$49.15 ,50%,$60.39 ,39%,$59.94 ,US,1 Year
Ortronics,P1DC2IRRZRZ007F,"JMPR,DX,SC(UPC)-SC(UPC),7F",$90.28 ,$45.14 ,50%,$55.46 ,39%,$55.05 ,US,1 Year
Ortronics,P1DC2IRRZRZ007H,"JMPR,DX,SC(UPC)-SC(UPC),7.5F",$91.22 ,$45.61 ,50%,$56.04 ,39%,$55.62 ,US,1 Year
Ortronics,P1DC2IRRZRZ007M,"JMPR,DX,SC(UPC)-SC(UPC),7M",$100.38 ,$50.19 ,50%,$61.67 ,39%,$61.21 ,US,1 Year
Ortronics,P1DC2IRRZRZ008F,"JMPR,DX,SC(UPC)-SC(UPC),8F",$90.92 ,$45.46 ,50%,$55.86 ,39%,$55.44 ,US,1 Year
Ortronics,P1DC2IRRZRZ008H,"JMPR,DX,SC(UPC)-SC(UPC),8.5F",$91.86 ,$45.93 ,50%,$56.44 ,39%,$56.01 ,US,1 Year
Ortronics,P1DC2IRRZRZ008M,"JMPR,DX,SC(UPC)-SC(UPC),8M",$102.46 ,$51.23 ,50%,$62.95 ,39%,$62.48 ,US,1 Year
Ortronics,P1DC2IRRZRZ009F,"JMPR,DX,SC(UPC)-SC(UPC),9F",$91.54 ,$45.77 ,50%,$56.24 ,39%,$55.82 ,US,1 Year
Ortronics,P1DC2IRRZRZ009H,"JMPR,DX,SC(UPC)-SC(UPC),9.5F",$92.50 ,$46.25 ,50%,$56.83 ,39%,$56.40 ,US,1 Year
Ortronics,P1DC2IRRZRZ009M,"JMPR,DX,SC(UPC)-SC(UPC),9M",$104.54 ,$52.27 ,50%,$64.23 ,39%,$63.74 ,US,1 Year
Ortronics,P1DC2IRRZRZ010F,"JMPR,DX,SC(UPC)-SC(UPC),10F",$92.18 ,$46.09 ,50%,$56.63 ,39%,$56.21 ,US,1 Year
Ortronics,P1DC2IRRZRZ010H,"JMPR,DX,SC(UPC)-SC(UPC),10.5F",$93.12 ,$46.56 ,50%,$57.21 ,39%,$56.78 ,US,1 Year
